# step, loss_train, loss_test, metrics_test
1.000000000000000000e+04 2.786374464631080627e-02 4.541528876870870590e-03 7.270926982164382935e-02 1.656254649162292480e+00 1.763037405908107758e-03 8.103424683213233948e-03 8.884452283382415771e-03 6.407476961612701416e-02 1.933723688125610352e-01 1.314290333539247513e-02 5.267278477549552917e-02 2.062042709439992905e-03 2.024736953899264336e-03 1.489580958150327206e-03 1.294673327356576920e-02 1.507030868530273438e+01 3.454756438732147217e-01 5.341934204101562500e+00 1.992510437965393066e+00 2.526851043701171875e+02 1.127538871765136719e+01 1.985780143737792969e+01 2.786374464631080627e-02 4.541528876870870590e-03 7.270926982164382935e-02 1.656254649162292480e+00 1.763037405908107758e-03 8.103424683213233948e-03 8.884452283382415771e-03 6.407476961612701416e-02 1.933723688125610352e-01 1.314290333539247513e-02 5.267278477549552917e-02 2.062042709439992905e-03 2.024736953899264336e-03 1.489580958150327206e-03 1.294673327356576920e-02 1.507030868530273438e+01 3.454756438732147217e-01 5.341934204101562500e+00 1.992510437965393066e+00 2.526851043701171875e+02 1.127538871765136719e+01 1.985780143737792969e+01
1.100000000000000000e+04 2.028631791472434998e-02 1.943559572100639343e-02 7.449921965599060059e-02 1.523766398429870605e+00 1.524977502413094044e-03 8.107208460569381714e-02 8.142312616109848022e-02 6.367459893226623535e-02 3.220652937889099121e-01 1.411577910184860229e-01 2.612358033657073975e-01 1.698913401924073696e-03 1.885074656456708908e-03 1.521476544439792633e-03 3.798832371830940247e-02 1.408595180511474609e+01 3.009939789772033691e-01 4.208556652069091797e+00 1.859541654586791992e+00 2.511381378173828125e+02 1.001877212524414062e+01 1.792461013793945312e+01 2.028631791472434998e-02 1.943557523190975189e-02 7.449921965599060059e-02 1.523766398429870605e+00 1.524977502413094044e-03 8.107208460569381714e-02 8.142312616109848022e-02 6.367461383342742920e-02 3.220652937889099121e-01 1.411577910184860229e-01 2.612358033657073975e-01 1.698913401924073696e-03 1.885074656456708908e-03 1.521476544439792633e-03 3.798830881714820862e-02 1.408595180511474609e+01 3.009939789772033691e-01 4.208556652069091797e+00 1.859541654586791992e+00 2.511381378173828125e+02 1.001877212524414062e+01 1.792461013793945312e+01
1.200000000000000000e+04 2.008092589676380157e-02 1.925418898463249207e-02 7.414879649877548218e-02 1.528603315353393555e+00 1.379993162117898464e-03 7.904225587844848633e-02 7.924814522266387939e-02 6.345607340335845947e-02 3.194765448570251465e-01 1.415670961141586304e-01 2.604562044143676758e-01 1.665248419158160686e-03 1.905185985378921032e-03 1.405659248121082783e-03 3.774763271212577820e-02 1.403662681579589844e+01 2.755167782306671143e-01 4.171158313751220703e+00 1.849608659744262695e+00 2.510578613281250000e+02 9.969812393188476562e+00 1.782206344604492188e+01 2.008092589676380157e-02 1.925418898463249207e-02 7.414879649877548218e-02 1.528603315353393555e+00 1.379993162117898464e-03 7.904225587844848633e-02 7.924814522266387939e-02 6.345607340335845947e-02 3.194765448570251465e-01 1.415670961141586304e-01 2.604562044143676758e-01 1.665248419158160686e-03 1.905185985378921032e-03 1.405659248121082783e-03 3.774763271212577820e-02 1.403662681579589844e+01 2.755167782306671143e-01 4.171158313751220703e+00 1.849608659744262695e+00 2.510578613281250000e+02 9.969812393188476562e+00 1.782206344604492188e+01
1.300000000000000000e+04 2.463629655539989471e-02 2.212123759090900421e-02 7.247753441333770752e-02 1.529897451400756836e+00 1.346559496596455574e-03 7.734610885381698608e-02 7.745493203401565552e-02 6.309545040130615234e-02 3.203175663948059082e-01 1.388168781995773315e-01 2.617880403995513916e-01 1.647945377044379711e-03 1.918209367431700230e-03 1.335481414571404457e-03 4.454628750681877136e-02 1.401681518554687500e+01 2.589895129203796387e-01 4.152959346771240234e+00 1.835737228393554688e+00 2.510127410888671875e+02 9.948162078857421875e+00 1.776363372802734375e+01 2.463629655539989471e-02 2.212123200297355652e-02 7.247753441333770752e-02 1.529897451400756836e+00 1.346559496596455574e-03 7.734610885381698608e-02 7.745493203401565552e-02 6.309548020362854004e-02 3.203175663948059082e-01 1.388168781995773315e-01 2.617880403995513916e-01 1.647945377044379711e-03 1.918209367431700230e-03 1.335481414571404457e-03 4.454628750681877136e-02 1.401681518554687500e+01 2.589895129203796387e-01 4.152959346771240234e+00 1.835737228393554688e+00 2.510127410888671875e+02 9.948162078857421875e+00 1.776363372802734375e+01
1.400000000000000000e+04 2.023635804653167725e-02 1.916811615228652954e-02 7.515286654233932495e-02 1.526895165443420410e+00 1.287035993300378323e-03 7.800082862377166748e-02 7.815681397914886475e-02 6.378927081823348999e-02 3.238945007324218750e-01 1.406284868717193604e-01 2.726458609104156494e-01 1.678796601481735706e-03 1.902719493955373764e-03 1.316423295065760612e-03 3.763078153133392334e-02 1.400751113891601562e+01 2.499819099903106689e-01 4.136065959930419922e+00 1.824502944946289062e+00 2.509870300292968750e+02 9.924558639526367188e+00 1.770687294006347656e+01 2.023635804653167725e-02 1.916810311377048492e-02 7.515286654233932495e-02 1.526895165443420410e+00 1.287035993300378323e-03 7.800082862377166748e-02 7.815681397914886475e-02 6.378929316997528076e-02 3.238945007324218750e-01 1.406284868717193604e-01 2.726458609104156494e-01 1.678796601481735706e-03 1.902719493955373764e-03 1.316423295065760612e-03 3.763076290488243103e-02 1.400751113891601562e+01 2.499819099903106689e-01 4.136065959930419922e+00 1.824502944946289062e+00 2.509870300292968750e+02 9.924558639526367188e+00 1.770687294006347656e+01
1.500000000000000000e+04 3.324853256344795227e-02 1.976821012794971466e-02 7.084163278341293335e-02 1.521812558174133301e+00 1.245295745320618153e-03 7.592225819826126099e-02 7.625935971736907959e-02 6.108863651752471924e-02 3.363460302352905273e-01 1.334290355443954468e-01 2.659520506858825684e-01 1.703189103864133358e-03 1.894337125122547150e-03 1.242695841938257217e-03 4.647632688283920288e-02 1.398629951477050781e+01 2.442442774772644043e-01 4.121921539306640625e+00 1.812480926513671875e+00 2.509599304199218750e+02 9.902813911437988281e+00 1.765051651000976562e+01 3.324873372912406921e-02 1.976818777620792389e-02 7.084163278341293335e-02 1.521812558174133301e+00 1.245295745320618153e-03 7.592225819826126099e-02 7.625935971736907959e-02 6.108867004513740540e-02 3.363460302352905273e-01 1.334290355443954468e-01 2.659520506858825684e-01 1.703189103864133358e-03 1.894337125122547150e-03 1.242695841938257217e-03 4.647647589445114136e-02 1.398629951477050781e+01 2.442442774772644043e-01 4.121921539306640625e+00 1.812480926513671875e+00 2.509599304199218750e+02 9.902813911437988281e+00 1.765051651000976562e+01
1.600000000000000000e+04 1.656978875398635864e-01 3.477413579821586609e-02 3.520106971263885498e-01 1.552660346031188965e+00 1.764764077961444855e-03 7.677491009235382080e-02 6.357759982347488403e-02 1.433894783258438110e-01 4.874580502510070801e-01 1.255118101835250854e-01 2.922030687332153320e-01 2.629547612741589546e-03 1.699298736639320850e-03 1.245754538103938103e-03 1.401398926973342896e-01 1.402444267272949219e+01 2.359199374914169312e-01 4.077386379241943359e+00 1.803547620773315430e+00 2.520165710449218750e+02 9.850323677062988281e+00 1.744318008422851562e+01 1.656979620456695557e-01 3.477413579821586609e-02 3.520106971263885498e-01 1.552660346031188965e+00 1.764764077961444855e-03 7.677491009235382080e-02 6.357759982347488403e-02 1.433894783258438110e-01 4.874580502510070801e-01 1.255118101835250854e-01 2.922030687332153320e-01 2.629547612741589546e-03 1.699298736639320850e-03 1.245754538103938103e-03 1.401398926973342896e-01 1.402444267272949219e+01 2.359199374914169312e-01 4.077386379241943359e+00 1.803547620773315430e+00 2.520165710449218750e+02 9.850323677062988281e+00 1.744318008422851562e+01
1.700000000000000000e+04 2.519151754677295685e-02 2.248453348875045776e-02 7.829636335372924805e-02 1.536252617835998535e+00 1.247349311597645283e-03 7.438929378986358643e-02 7.485269010066986084e-02 6.277360022068023682e-02 3.388899862766265869e-01 1.406987160444259644e-01 2.838010489940643311e-01 1.743023516610264778e-03 2.003904199227690697e-03 1.293878303840756416e-03 3.844038769602775574e-02 1.404548454284667969e+01 2.462648153305053711e-01 4.164084911346435547e+00 1.802092909812927246e+00 2.510843811035156250e+02 9.946307182312011719e+00 1.774629783630371094e+01 2.519151754677295685e-02 2.248453348875045776e-02 7.829636335372924805e-02 1.536252617835998535e+00 1.247349311597645283e-03 7.438929378986358643e-02 7.485269010066986084e-02 6.277360022068023682e-02 3.388899862766265869e-01 1.406987160444259644e-01 2.838010489940643311e-01 1.743023516610264778e-03 2.003904199227690697e-03 1.293878303840756416e-03 3.844038769602775574e-02 1.404548454284667969e+01 2.462648153305053711e-01 4.164084911346435547e+00 1.802092909812927246e+00 2.510843811035156250e+02 9.946307182312011719e+00 1.774629783630371094e+01
1.800000000000000000e+04 2.346561104059219360e-02 2.080426737666130066e-02 7.326916605234146118e-02 1.518803119659423828e+00 1.287066843360662460e-03 7.349888235330581665e-02 7.350899279117584229e-02 5.957092344760894775e-02 3.129861056804656982e-01 1.409391164779663086e-01 2.760583162307739258e-01 1.761055551469326019e-03 2.046378562226891518e-03 1.375818974338471889e-03 3.781661763787269592e-02 1.401325035095214844e+01 2.466166317462921143e-01 4.131597518920898438e+00 1.797037839889526367e+00 2.509594726562500000e+02 9.889736175537109375e+00 1.765016174316406250e+01 2.346561104059219360e-02 2.080426737666130066e-02 7.326916605234146118e-02 1.518803119659423828e+00 1.287066843360662460e-03 7.349888235330581665e-02 7.350899279117584229e-02 5.957092344760894775e-02 3.129861056804656982e-01 1.409391164779663086e-01 2.760583162307739258e-01 1.761055551469326019e-03 2.046378562226891518e-03 1.375818974338471889e-03 3.781661763787269592e-02 1.401325035095214844e+01 2.466166317462921143e-01 4.131597518920898438e+00 1.797037839889526367e+00 2.509594726562500000e+02 9.889736175537109375e+00 1.765016174316406250e+01
1.900000000000000000e+04 2.050914056599140167e-02 1.973490417003631592e-02 7.477520406246185303e-02 1.512084245681762695e+00 1.320579671300947666e-03 7.555077970027923584e-02 7.502961903810501099e-02 6.046810373663902283e-02 3.300811052322387695e-01 1.411060094833374023e-01 2.925764322280883789e-01 1.812974223867058754e-03 2.047122688964009285e-03 1.327341888099908829e-03 3.753825649619102478e-02 1.396733379364013672e+01 2.475048005580902100e-01 4.077579975128173828e+00 1.792485713958740234e+00 2.508429870605468750e+02 9.829814910888671875e+00 1.748435783386230469e+01 2.050901576876640320e-02 1.973490417003631592e-02 7.477520406246185303e-02 1.512084245681762695e+00 1.320579671300947666e-03 7.555077970027923584e-02 7.502961903810501099e-02 6.046810373663902283e-02 3.300811052322387695e-01 1.411060094833374023e-01 2.925764322280883789e-01 1.812974223867058754e-03 2.047122688964009285e-03 1.327341888099908829e-03 3.753812611103057861e-02 1.396733379364013672e+01 2.475048005580902100e-01 4.077579975128173828e+00 1.792485713958740234e+00 2.508429870605468750e+02 9.829814910888671875e+00 1.748435783386230469e+01
2.000000000000000000e+04 2.169309742748737335e-02 2.301166579127311707e-02 7.889786362648010254e-02 1.526492953300476074e+00 1.271182205528020859e-03 7.473800331354141235e-02 7.462179660797119141e-02 6.276353448629379272e-02 3.470692336559295654e-01 1.469542533159255981e-01 3.060773611068725586e-01 1.792808528989553452e-03 2.104155486449599266e-03 1.358683337457478046e-03 4.082606732845306396e-02 1.397548675537109375e+01 2.511111199855804443e-01 4.092061996459960938e+00 1.789363503456115723e+00 2.508764953613281250e+02 9.847723960876464844e+00 1.752989959716796875e+01 2.169309742748737335e-02 2.301164530217647552e-02 7.889786362648010254e-02 1.526492953300476074e+00 1.271182205528020859e-03 7.473800331354141235e-02 7.462179660797119141e-02 6.276360899209976196e-02 3.470692336559295654e-01 1.469542533159255981e-01 3.060773611068725586e-01 1.792808528989553452e-03 2.104155486449599266e-03 1.358683337457478046e-03 4.082604497671127319e-02 1.397548675537109375e+01 2.511111199855804443e-01 4.092061996459960938e+00 1.789363503456115723e+00 2.508764953613281250e+02 9.847723960876464844e+00 1.752989959716796875e+01
2.100000000000000000e+04 3.492703288793563843e-02 2.498136274516582489e-02 7.703383266925811768e-02 1.507215023040771484e+00 1.304617035202682018e-03 7.466490566730499268e-02 7.370845973491668701e-02 5.920780822634696960e-02 3.240710198879241943e-01 1.425381749868392944e-01 2.959684729576110840e-01 1.820597681216895580e-03 2.148279920220375061e-03 1.343851326964795589e-03 5.596968531608581543e-02 1.395978355407714844e+01 2.542202770709991455e-01 4.066549777984619141e+00 1.785756349563598633e+00 2.508054809570312500e+02 9.806993484497070312e+00 1.742567062377929688e+01 3.492703288793563843e-02 2.498136274516582489e-02 7.703383266925811768e-02 1.507215023040771484e+00 1.304617035202682018e-03 7.466490566730499268e-02 7.370845973491668701e-02 5.920780822634696960e-02 3.240710198879241943e-01 1.425381749868392944e-01 2.959684729576110840e-01 1.820597681216895580e-03 2.148279920220375061e-03 1.343851326964795589e-03 5.596968531608581543e-02 1.395978355407714844e+01 2.542202770709991455e-01 4.066549777984619141e+00 1.785756349563598633e+00 2.508054809570312500e+02 9.806993484497070312e+00 1.742567062377929688e+01
2.200000000000000000e+04 1.847244426608085632e-02 1.908523589372634888e-02 6.808339059352874756e-02 1.464957118034362793e+00 1.426501083187758923e-03 7.494835555553436279e-02 7.467376440763473511e-02 5.280257016420364380e-02 3.071334362030029297e-01 1.205554977059364319e-01 2.792472243309020996e-01 1.876849564723670483e-03 2.136883325874805450e-03 1.597831724211573601e-03 3.473709523677825928e-02 1.395340061187744141e+01 2.580906748771667480e-01 4.051244735717773438e+00 1.782761573791503906e+00 2.507715759277343750e+02 9.776564598083496094e+00 1.732685661315917969e+01 1.847260631620883942e-02 1.908523589372634888e-02 6.808339059352874756e-02 1.464957118034362793e+00 1.426501083187758923e-03 7.494835555553436279e-02 7.467376440763473511e-02 5.280257016420364380e-02 3.071334362030029297e-01 1.205554977059364319e-01 2.792472243309020996e-01 1.876849564723670483e-03 2.136883325874805450e-03 1.597831724211573601e-03 3.473725542426109314e-02 1.395340061187744141e+01 2.580906748771667480e-01 4.051244735717773438e+00 1.782761573791503906e+00 2.507715759277343750e+02 9.776564598083496094e+00 1.732685661315917969e+01
2.300000000000000000e+04 2.562155388295650482e-02 1.698034629225730896e-02 5.527362227439880371e-02 1.281399488449096680e+00 2.459800103679299355e-03 8.324874937534332275e-02 8.135798573493957520e-02 2.308352291584014893e-02 2.576902508735656738e-01 8.298990130424499512e-02 2.226442694664001465e-01 1.989394892007112503e-03 2.385209314525127411e-03 2.915411954745650291e-03 3.424161300063133240e-02 1.391350841522216797e+01 2.576665878295898438e-01 3.985288143157958984e+00 1.768824577331542969e+00 2.504436340332031250e+02 9.673839569091796875e+00 1.705085372924804688e+01 2.562155388295650482e-02 1.698033511638641357e-02 5.527362227439880371e-02 1.281399488449096680e+00 2.459800103679299355e-03 8.324874937534332275e-02 8.135798573493957520e-02 2.308352291584014893e-02 2.576902508735656738e-01 8.298990130424499512e-02 2.226441800594329834e-01 1.989394892007112503e-03 2.385209314525127411e-03 2.915411954745650291e-03 3.424159809947013855e-02 1.391350841522216797e+01 2.576665878295898438e-01 3.985288143157958984e+00 1.768824577331542969e+00 2.504436340332031250e+02 9.673839569091796875e+00 1.705085372924804688e+01
2.400000000000000000e+04 1.999603025615215302e-02 1.292310748249292374e-02 4.591294005513191223e-02 1.189412832260131836e+00 3.533708630129694939e-03 8.979850262403488159e-02 8.836067467927932739e-02 2.671853266656398773e-02 2.231385260820388794e-01 7.954770326614379883e-02 2.344069927930831909e-01 2.047390677034854889e-03 2.577784704044461250e-03 3.812155453488230705e-03 2.390006743371486664e-02 1.394802093505859375e+01 2.568573057651519775e-01 3.977834939956665039e+00 1.767499208450317383e+00 2.505989685058593750e+02 9.661201477050781250e+00 1.698944282531738281e+01 1.999603025615215302e-02 1.292311307042837143e-02 4.591294005513191223e-02 1.189412832260131836e+00 3.533708630129694939e-03 8.979850262403488159e-02 8.836067467927932739e-02 2.671853639185428619e-02 2.231385260820388794e-01 7.954770326614379883e-02 2.344069927930831909e-01 2.047390677034854889e-03 2.577784704044461250e-03 3.812155453488230705e-03 2.390006743371486664e-02 1.394802093505859375e+01 2.568573057651519775e-01 3.977834939956665039e+00 1.767499208450317383e+00 2.505989685058593750e+02 9.661201477050781250e+00 1.698944282531738281e+01
